Order Date,Product Name,Category,Region,Quantity,Sales,Profit
29-01-2024,Monitor,Accessories,West,5,5165,283.6
06-09-2024,Camera,Electronics,East,5,5940,467.31
07-06-2023,Smartwatch,Electronics,East,6,2664,520.3
12-04-2024,Headphones,Accessories,East,2,1198,134.39
22-08-2024,Headphones,Accessories,North,4,1340,309.8
15-10-2022,Monitor,Accessories,East,9,9657,1233.47
28-06-2022,Camera,Electronics,North,8,2592,191.66
10-06-2023,Camera,Electronics,West,4,1168,135.36
23-03-2023,Headphones,Accessories,South,8,5920,1241.27
17-02-2022,Smartphone,Electronics,West,2,2260,268.47
19-09-2023,Printer,Office,West,8,7016,1490.07
29-03-2024,Headphones,Accessories,North,6,546,79.94
02-12-2024,Laptop,Electronics,East,1,839,228.72
24-07-2024,Tablet,Electronics,South,8,5176,619.45
02-04-2023,Laptop,Electronics,West,4,280,24.9
28-12-2024,Monitor,Accessories,North,9,2097,210.59
24-05-2024,Mouse,Accessories,West,6,4632,799.16
09-02-2023,Keyboard,Accessories,North,4,1088,283.61
17-09-2023,Camera,Electronics,North,2,1314,391.55
07-05-2023,Mouse,Accessories,North,8,7960,804.11
22-11-2023,Printer,Office,North,8,2856,350.32
16-06-2022,Smartwatch,Electronics,West,4,1680,385.92
20-11-2024,Monitor,Accessories,North,4,4464,1069.63
08-06-2023,Smartphone,Electronics,East,6,2940,184.97
12-06-2022,Monitor,Accessories,West,8,1272,344.45
21-11-2024,Printer,Office,East,6,1728,247.86
06-09-2022,Monitor,Accessories,North,3,3153,563.56
23-03-2024,Smartphone,Electronics,West,4,2536,285.72
16-03-2022,Tablet,Electronics,South,3,2508,431.53
18-10-2024,Tablet,Electronics,East,1,123,12.36
30-07-2023,Smartphone,Electronics,South,3,2379,148.68
04-01-2023,Printer,Office,West,6,6924,1693.77
31-05-2023,Smartwatch,Electronics,West,9,9054,644.36
08-12-2023,Camera,Electronics,South,9,9936,2797.45
21-12-2022,Smartphone,Electronics,East,1,393,41.05
19-08-2024,Printer,Office,East,2,308,35.32
26-10-2024,Tablet,Electronics,South,5,4900,347.25
24-08-2024,Laptop,Electronics,South,1,927,103.95
23-11-2023,Keyboard,Accessories,East,1,266,22.42
04-11-2022,Printer,Office,South,5,4750,1179.56
20-07-2024,Smartwatch,Electronics,East,8,3272,460.82
10-12-2022,Mouse,Accessories,East,5,4350,688.77
27-07-2024,Keyboard,Accessories,East,1,706,63.82
24-05-2024,Laptop,Electronics,North,3,213,30.68
25-10-2023,Smartphone,Electronics,East,2,1614,376.31
09-02-2023,Mouse,Accessories,West,8,6232,499.63
03-02-2023,Printer,Office,North,4,3864,717.45
08-12-2024,Headphones,Accessories,South,3,2601,363.64
01-02-2023,Mouse,Accessories,East,6,4944,758.46
16-11-2023,Printer,Office,South,4,4680,301.91
29-01-2022,Mouse,Accessories,South,8,2112,418.58
24-04-2022,Monitor,Accessories,East,6,7140,869.93
19-10-2022,Keyboard,Accessories,East,1,750,37.97
12-08-2022,Mouse,Accessories,East,4,392,39.23
02-10-2024,Laptop,Electronics,South,4,2408,721.8
13-09-2023,Monitor,Accessories,East,2,2016,151.4
25-07-2022,Monitor,Accessories,South,4,464,47.93
09-12-2023,Headphones,Accessories,East,1,832,227.11
31-03-2024,Headphones,Accessories,East,8,1296,374.8
23-04-2022,Smartphone,Electronics,East,1,300,45.81
06-07-2024,Monitor,Accessories,North,6,2856,226.53
10-12-2022,Tablet,Electronics,West,5,3380,287.05
27-01-2022,Tablet,Electronics,North,5,400,86.52
14-10-2022,Camera,Electronics,North,1,722,49.7
23-11-2024,Laptop,Electronics,South,4,4596,947.45
08-04-2023,Keyboard,Accessories,West,8,1176,313.58
21-07-2022,Camera,Electronics,North,2,644,45.72
07-11-2022,Smartphone,Electronics,West,8,544,40.78
30-05-2023,Monitor,Accessories,East,2,586,101.64
30-04-2022,Keyboard,Accessories,North,5,3835,229.11
13-12-2023,Printer,Office,South,5,1415,358.39
11-05-2023,Keyboard,Accessories,South,9,1125,138.49
11-09-2023,Camera,Electronics,South,3,3399,489.36
03-03-2022,Monitor,Accessories,East,6,5370,1501.06
30-03-2024,Keyboard,Accessories,West,3,2331,419.26
27-06-2022,Laptop,Electronics,East,9,10728,1967.84
02-03-2023,Monitor,Accessories,West,8,9056,1860.37
04-11-2024,Monitor,Accessories,West,9,4581,250.06
01-10-2024,Camera,Electronics,North,3,1074,240.44
17-06-2023,Tablet,Electronics,West,4,4572,1199.49
20-11-2023,Laptop,Electronics,South,7,8141,651.16
24-11-2023,Printer,Office,West,4,604,180.93
04-05-2024,Mouse,Accessories,South,2,906,59.06
22-04-2023,Headphones,Accessories,South,7,1582,278.14
31-01-2024,Mouse,Accessories,West,6,3306,216.91
24-12-2023,Headphones,Accessories,West,1,847,237.41
09-11-2022,Printer,Office,East,6,3222,846.27
03-11-2024,Keyboard,Accessories,East,3,189,33.94
12-08-2023,Laptop,Electronics,South,4,1224,348.91
08-02-2023,Camera,Electronics,South,7,5621,1390.73
16-01-2024,Tablet,Electronics,West,6,966,246.21
02-08-2023,Tablet,Electronics,West,9,1728,179.64
13-01-2024,Mouse,Accessories,West,9,6138,1478.57
20-11-2024,Monitor,Accessories,South,4,964,184.03
13-10-2023,Smartphone,Electronics,South,7,4697,976.26
09-05-2022,Smartphone,Electronics,West,2,1232,155.52
21-12-2022,Monitor,Accessories,West,7,6384,734.79
22-11-2024,Mouse,Accessories,West,4,780,162.72
27-01-2023,Printer,Office,West,4,1256,362.22
08-05-2022,Mouse,Accessories,South,1,1162,220.93
10-02-2023,Mouse,Accessories,South,8,7520,995.03
26-03-2024,Headphones,Accessories,South,7,2387,463.92
20-10-2023,Keyboard,Accessories,East,8,2256,316.77
06-06-2024,Monitor,Accessories,North,8,7792,913.12
24-05-2023,Laptop,Electronics,East,8,3944,296.35
17-12-2023,Smartphone,Electronics,South,2,822,183.45
20-06-2024,Headphones,Accessories,North,3,1962,469.94
21-12-2022,Printer,Office,North,4,1016,269.88
20-06-2023,Tablet,Electronics,North,2,1980,125.99
08-12-2024,Headphones,Accessories,West,4,3996,965.26
18-07-2022,Smartwatch,Electronics,North,1,663,183.82
05-10-2023,Laptop,Electronics,South,1,575,104.31
04-09-2023,Tablet,Electronics,South,1,187,33.76
01-08-2023,Tablet,Electronics,East,7,6216,378.24
05-03-2022,Camera,Electronics,South,1,189,19.02
13-08-2022,Tablet,Electronics,South,2,358,41.46
17-04-2022,Keyboard,Accessories,North,6,6192,316.23
25-05-2023,Tablet,Electronics,East,7,4382,592.46
20-10-2024,Keyboard,Accessories,East,2,1122,100.78
21-06-2022,Laptop,Electronics,North,8,8192,2081.72
22-08-2022,Laptop,Electronics,South,6,2658,200.79
17-03-2023,Tablet,Electronics,West,6,606,127.68
02-11-2024,Monitor,Accessories,South,8,448,45.43
17-01-2023,Printer,Office,North,3,1674,435.95
13-02-2022,Tablet,Electronics,South,6,1944,366.18
07-02-2022,Monitor,Accessories,South,6,1716,302.09
05-05-2022,Camera,Electronics,South,6,2982,445.01
14-08-2022,Laptop,Electronics,North,9,7497,2241.59
26-01-2024,Headphones,Accessories,South,3,1026,142.71
11-12-2024,Laptop,Electronics,South,7,7392,2063.23
23-06-2024,Printer,Office,North,4,2604,271.22
23-11-2023,Smartwatch,Electronics,North,6,1746,289.2
23-02-2024,Headphones,Accessories,West,6,5682,1365.87
24-06-2024,Mouse,Accessories,North,8,8664,2131.16
08-07-2023,Tablet,Electronics,West,3,1887,363.42
29-10-2024,Smartphone,Electronics,East,7,6013,1544.51
05-01-2024,Smartwatch,Electronics,North,2,1578,463.58
19-08-2022,Camera,Electronics,South,3,285,38.37
27-01-2023,Laptop,Electronics,West,6,5448,963.82
09-08-2024,Printer,Office,East,2,1710,468.76
03-11-2022,Keyboard,Accessories,West,9,2817,432.67
09-04-2022,Smartphone,Electronics,East,9,9117,1780.52
09-08-2023,Smartwatch,Electronics,South,2,274,42.37
25-09-2023,Keyboard,Accessories,South,6,6408,885.71
16-05-2022,Keyboard,Accessories,West,5,5755,1441.84
10-12-2024,Tablet,Electronics,West,3,2262,245.66
30-05-2024,Headphones,Accessories,East,7,1785,233.77
06-06-2023,Printer,Office,North,8,5128,657.87
04-01-2024,Camera,Electronics,South,8,5176,1400.82
16-09-2023,Keyboard,Accessories,North,5,1510,331.76
17-03-2023,Keyboard,Accessories,North,1,947,77.21
31-12-2023,Smartphone,Electronics,North,9,5427,731.33
09-04-2022,Smartwatch,Electronics,South,4,4560,507.87
03-05-2023,Tablet,Electronics,South,6,2100,268.4
10-05-2024,Laptop,Electronics,North,1,1054,288.15
18-08-2022,Smartwatch,Electronics,West,6,7026,1814.21
14-07-2022,Camera,Electronics,North,9,513,151.87
29-04-2024,Headphones,Accessories,South,2,2244,353.83
22-02-2024,Smartphone,Electronics,North,5,1785,134.95
24-06-2023,Keyboard,Accessories,South,5,725,77.91
13-11-2024,Smartphone,Electronics,North,4,2516,689.29
29-05-2023,Monitor,Accessories,East,8,6256,1152.99
11-06-2023,Camera,Electronics,North,2,452,74.34
05-03-2022,Laptop,Electronics,South,7,5285,1338.58
19-03-2023,Smartphone,Electronics,North,6,4872,786.79
22-08-2023,Keyboard,Accessories,East,5,2495,164.56
19-02-2022,Monitor,Accessories,West,1,442,82.73
17-09-2024,Printer,Office,East,9,8595,1312.19
08-04-2022,Keyboard,Accessories,East,4,3528,411.5
10-06-2024,Laptop,Electronics,North,7,7777,746.84
05-11-2022,Smartwatch,Electronics,South,4,2008,451.68
03-05-2022,Mouse,Accessories,North,2,596,41.37
25-12-2024,Smartwatch,Electronics,East,9,4950,1402.67
16-06-2024,Keyboard,Accessories,South,2,630,86.07
05-07-2024,Camera,Electronics,North,6,6144,754.18
03-12-2023,Monitor,Accessories,North,1,140,24.21
30-01-2024,Headphones,Accessories,East,2,2014,215.06
06-08-2024,Mouse,Accessories,West,2,384,99.02
18-01-2022,Printer,Office,East,7,3780,351.51
28-02-2023,Monitor,Accessories,West,7,5047,915.75
27-08-2022,Headphones,Accessories,South,3,2658,175.89
14-10-2023,Mouse,Accessories,West,8,528,53.91
23-06-2022,Keyboard,Accessories,East,9,6507,1045.14
02-06-2023,Camera,Electronics,South,7,5887,1035.5
13-08-2023,Headphones,Accessories,East,8,8224,1679.16
12-03-2022,Laptop,Electronics,South,3,723,115.25
03-06-2023,Mouse,Accessories,North,2,2272,504.72
03-07-2022,Keyboard,Accessories,East,9,8640,1963.34
14-09-2023,Camera,Electronics,North,8,2984,631.81
28-04-2022,Smartphone,Electronics,East,2,606,150.95
08-04-2022,Monitor,Accessories,West,2,170,48.69
21-03-2022,Headphones,Accessories,East,9,5283,1550.3
27-02-2023,Smartwatch,Electronics,West,6,1350,356.88
28-11-2022,Headphones,Accessories,South,4,2500,467.34
11-02-2022,Camera,Electronics,North,4,4648,689.85
21-05-2023,Printer,Office,North,5,650,93.41
14-09-2022,Monitor,Accessories,North,2,1538,97.15
15-06-2024,Smartwatch,Electronics,East,4,3928,325.32
23-03-2022,Headphones,Accessories,North,2,2258,175.86
09-06-2022,Monitor,Accessories,West,9,2988,447.93
07-04-2023,Headphones,Accessories,South,8,4136,810.82
22-10-2023,Mouse,Accessories,South,7,3605,387.82
10-08-2023,Smartwatch,Electronics,West,3,1656,469.28
24-12-2022,Printer,Office,West,8,7072,2113.06
04-09-2024,Keyboard,Accessories,South,8,5368,542.52
22-01-2024,Laptop,Electronics,East,4,1356,374.79
26-06-2024,Printer,Office,South,6,1326,338.66
26-10-2024,Printer,Office,East,1,730,55.72
10-05-2024,Headphones,Accessories,South,4,4664,294.05
04-12-2023,Laptop,Electronics,North,8,3528,593.11
19-03-2023,Mouse,Accessories,West,3,1497,190.59
21-04-2023,Tablet,Electronics,North,3,2628,781.94
12-11-2022,Laptop,Electronics,West,4,4196,655.29
02-08-2022,Monitor,Accessories,South,7,1204,317.12
23-08-2023,Printer,Office,West,7,7119,1555.05
12-05-2024,Tablet,Electronics,West,8,1848,351.02
24-05-2024,Tablet,Electronics,South,4,2232,531.12
19-12-2024,Mouse,Accessories,West,6,5190,898.86
28-01-2022,Smartphone,Electronics,West,3,1830,403.42
29-01-2022,Mouse,Accessories,West,1,1033,302.68
01-11-2022,Smartwatch,Electronics,South,7,2324,611.7
04-06-2023,Keyboard,Accessories,North,2,1942,235.42
27-03-2022,Printer,Office,South,7,5740,1615.9
22-10-2022,Smartwatch,Electronics,South,9,6435,1096.88
29-03-2022,Mouse,Accessories,North,2,1168,172.18
26-08-2022,Tablet,Electronics,South,9,7362,441.36
17-10-2023,Smartwatch,Electronics,West,2,862,105.97
25-10-2023,Mouse,Accessories,West,1,956,167.16
07-06-2022,Smartphone,Electronics,West,7,4438,770.3
10-10-2023,Keyboard,Accessories,East,9,972,100
02-09-2022,Keyboard,Accessories,West,2,1816,129.24
25-04-2023,Monitor,Accessories,East,4,596,105.89
24-03-2024,Mouse,Accessories,East,9,1233,346.9
09-01-2023,Headphones,Accessories,West,1,1055,88.61
13-11-2022,Tablet,Electronics,East,2,952,112.39
04-03-2023,Mouse,Accessories,West,1,312,40.47
12-02-2022,Tablet,Electronics,South,2,294,35.05
28-03-2022,Smartwatch,Electronics,North,2,474,120.91
02-06-2023,Camera,Electronics,East,2,788,195.15
15-05-2022,Mouse,Accessories,North,8,2760,156.53
14-10-2023,Laptop,Electronics,North,4,908,219.79
17-10-2022,Smartphone,Electronics,East,1,593,133.01
16-07-2023,Headphones,Accessories,South,6,1698,193.42
23-09-2024,Printer,Office,East,1,546,124.1
11-08-2022,Laptop,Electronics,West,5,4380,275.84
11-06-2023,Camera,Electronics,West,4,2472,594.62
01-04-2024,Smartphone,Electronics,East,4,1996,396.63
25-12-2024,Camera,Electronics,West,5,2525,699.74
05-07-2022,Headphones,Accessories,West,9,4041,517.23
16-07-2024,Keyboard,Accessories,South,3,858,246.86
14-12-2022,Keyboard,Accessories,North,9,4221,1238.6
16-02-2023,Tablet,Electronics,East,2,858,73.49
05-12-2024,Keyboard,Accessories,North,1,776,172.19
23-08-2023,Laptop,Electronics,North,7,3654,871.81
14-02-2024,Headphones,Accessories,East,3,384,45.99
16-09-2023,Printer,Office,West,5,535,43.47
26-11-2022,Headphones,Accessories,North,9,7992,1979.53
04-07-2024,Mouse,Accessories,North,7,3892,350.57
26-02-2024,Tablet,Electronics,East,3,2637,468.6
12-02-2024,Mouse,Accessories,South,8,8664,2349.68
03-10-2023,Smartwatch,Electronics,South,6,918,116.87
17-01-2024,Monitor,Accessories,West,5,5625,1006.95
02-06-2023,Tablet,Electronics,West,6,6030,511.7
22-04-2022,Printer,Office,West,8,432,98.44
21-02-2024,Laptop,Electronics,South,6,1884,190.58
21-02-2023,Laptop,Electronics,East,9,9225,2526.27
04-08-2022,Printer,Office,North,2,954,71
07-02-2023,Smartwatch,Electronics,West,8,7072,1983.42
07-08-2024,Smartphone,Electronics,North,3,342,89.67
05-02-2023,Printer,Office,South,4,2440,410.86
22-01-2024,Mouse,Accessories,South,5,510,82.47
12-10-2023,Smartphone,Electronics,South,1,192,16.47
26-09-2023,Mouse,Accessories,East,5,3600,712.3
01-06-2024,Camera,Electronics,West,7,2597,766.32
12-08-2023,Camera,Electronics,East,4,772,215.62
06-08-2023,Mouse,Accessories,West,2,646,180.5
29-03-2024,Smartphone,Electronics,East,7,2947,809.46
21-02-2023,Laptop,Electronics,South,5,880,255.9
11-02-2022,Camera,Electronics,West,3,1038,219.69
05-08-2024,Printer,Office,West,1,714,209.69
04-08-2023,Laptop,Electronics,South,4,1792,506.56
21-08-2022,Headphones,Accessories,East,6,5874,1386.51
13-08-2023,Smartwatch,Electronics,East,6,2496,332.08
13-12-2023,Smartwatch,Electronics,West,3,795,60.34
26-01-2023,Smartphone,Electronics,East,7,7238,1597.03
27-08-2023,Tablet,Electronics,South,1,430,83.33
10-01-2022,Headphones,Accessories,West,4,1728,239.64
07-04-2022,Monitor,Accessories,South,3,1833,314.79
23-10-2023,Monitor,Accessories,North,7,7280,1682.79
01-03-2024,Smartwatch,Electronics,South,1,814,197.91
06-03-2023,Printer,Office,South,8,4696,410.03
27-07-2023,Mouse,Accessories,South,5,1190,235.64
16-01-2024,Printer,Office,East,1,591,39.06
29-11-2023,Mouse,Accessories,North,9,8100,2203.56
06-04-2024,Laptop,Electronics,South,6,1500,183.31
26-07-2024,Smartwatch,Electronics,North,2,300,48.69
31-05-2023,Smartwatch,Electronics,North,9,1098,106.97
28-05-2024,Monitor,Accessories,West,4,2336,509.49
05-10-2022,Camera,Electronics,North,5,410,40.96
09-10-2023,Mouse,Accessories,South,9,594,51.49
20-09-2023,Smartwatch,Electronics,East,2,218,38.93
25-03-2023,Tablet,Electronics,South,2,1298,123.9
28-03-2024,Tablet,Electronics,North,5,895,180.64
31-07-2023,Keyboard,Accessories,West,4,2828,539.43
15-11-2023,Tablet,Electronics,West,3,813,188.94
19-06-2024,Monitor,Accessories,West,4,1800,170.19
24-07-2024,Tablet,Electronics,West,1,99,12.79
15-09-2022,Headphones,Accessories,West,8,7576,1703.42
24-01-2024,Smartwatch,Electronics,East,3,1317,71.02
21-03-2024,Smartwatch,Electronics,West,3,957,120.27
17-01-2022,Mouse,Accessories,South,4,1316,244.13
20-12-2024,Headphones,Accessories,South,6,5346,351.93
07-03-2023,Smartphone,Electronics,East,1,464,66.26
28-09-2022,Keyboard,Accessories,North,7,3752,835.34
01-07-2024,Keyboard,Accessories,West,6,1962,301.57
27-11-2024,Smartphone,Electronics,South,6,2310,202.98
01-03-2023,Tablet,Electronics,East,4,3028,685.23
22-07-2023,Monitor,Accessories,North,3,2994,877.92
18-06-2024,Tablet,Electronics,South,3,3393,313.45
08-11-2024,Camera,Electronics,North,3,1209,320.61
18-11-2022,Keyboard,Accessories,East,8,5784,1276.57
10-03-2022,Laptop,Electronics,West,9,3078,285.05
18-01-2024,Printer,Office,South,4,2464,602.3
14-12-2024,Camera,Electronics,West,5,2445,146.6
24-02-2023,Keyboard,Accessories,North,8,5312,841.13
31-03-2022,Keyboard,Accessories,South,1,657,101.85
17-05-2024,Keyboard,Accessories,South,3,2580,173.89
05-10-2022,Laptop,Electronics,East,8,4624,893.74
22-11-2023,Smartwatch,Electronics,North,2,1258,146.7
28-07-2024,Camera,Electronics,East,7,6468,398.23
24-05-2023,Monitor,Accessories,West,3,1359,152.85
28-11-2024,Laptop,Electronics,North,1,104,18.67
01-03-2023,Headphones,Accessories,South,3,1785,93.17
04-06-2022,Monitor,Accessories,North,8,7728,1748.26
27-05-2023,Smartphone,Electronics,West,6,4188,1231.16
25-06-2022,Smartwatch,Electronics,South,8,3520,359.84
12-08-2023,Camera,Electronics,East,3,2280,365.17
09-07-2024,Printer,Office,North,9,2484,655.54
17-04-2024,Tablet,Electronics,West,3,1248,348.19
12-12-2023,Smartwatch,Electronics,West,2,850,59.92
07-01-2022,Printer,Office,East,4,1412,150.13
30-05-2022,Headphones,Accessories,North,1,465,26.5
28-05-2024,Printer,Office,West,1,293,29.58
01-01-2022,Tablet,Electronics,North,9,9234,2523.67
01-12-2022,Tablet,Electronics,North,2,1298,239.45
07-08-2024,Printer,Office,East,9,9477,2443.62
29-05-2024,Printer,Office,South,7,6713,457.99
25-04-2022,Laptop,Electronics,South,5,5700,999.26
29-07-2024,Camera,Electronics,West,6,4146,700.46
11-10-2023,Tablet,Electronics,North,8,6968,704.55
09-09-2024,Camera,Electronics,East,2,1054,243.5
15-03-2022,Keyboard,Accessories,West,3,1983,453.09
26-10-2023,Keyboard,Accessories,South,5,875,70.72
25-09-2023,Printer,Office,North,2,268,63.01
17-07-2024,Headphones,Accessories,West,6,5370,1045.1
10-01-2024,Monitor,Accessories,West,8,3624,1071.43
22-09-2024,Smartwatch,Electronics,West,4,1932,301.16
05-09-2022,Smartphone,Electronics,North,7,6020,384.74
02-05-2024,Headphones,Accessories,East,5,1775,234.67
09-03-2023,Smartwatch,Electronics,West,3,1488,382.09
21-09-2024,Keyboard,Accessories,East,6,6720,1113.56
06-04-2022,Mouse,Accessories,East,7,5047,1356.23
07-03-2022,Tablet,Electronics,East,5,3735,957.13
26-02-2024,Keyboard,Accessories,East,5,1250,120.74
11-01-2022,Tablet,Electronics,North,7,2751,548.05
14-07-2023,Laptop,Electronics,East,9,468,58.98
06-07-2023,Printer,Office,North,4,632,114.82
15-09-2022,Keyboard,Accessories,South,7,798,219.2
28-01-2022,Smartwatch,Electronics,South,5,1295,104.26
10-12-2024,Camera,Electronics,West,4,3360,540.38
11-06-2023,Camera,Electronics,North,5,995,206.95
20-12-2024,Smartwatch,Electronics,East,5,550,28.72
27-02-2023,Monitor,Accessories,West,8,5384,724.8
19-11-2023,Printer,Office,East,3,3534,489.06
20-02-2024,Smartphone,Electronics,West,9,6813,890.05
27-11-2023,Smartwatch,Electronics,East,6,5508,1632.37
27-01-2022,Headphones,Accessories,East,1,966,202.53
04-07-2024,Mouse,Accessories,South,4,460,92.24
26-06-2023,Smartphone,Electronics,North,6,7026,459.4
24-05-2024,Smartphone,Electronics,South,5,910,116.47
22-08-2022,Monitor,Accessories,West,9,5796,1729.18
28-09-2022,Monitor,Accessories,North,3,1050,292.64
28-05-2024,Mouse,Accessories,West,1,1043,151.13
08-10-2022,Printer,Office,South,3,3330,503.85
19-01-2022,Mouse,Accessories,East,8,1896,448.53
29-04-2023,Camera,Electronics,West,5,5170,1248.66
24-04-2023,Printer,Office,North,2,466,25.04
15-06-2023,Mouse,Accessories,North,8,6032,1636.61
22-03-2023,Camera,Electronics,South,1,1084,103.06
20-09-2023,Keyboard,Accessories,North,2,490,45.34
30-06-2022,Monitor,Accessories,North,6,558,57.01
18-02-2024,Monitor,Accessories,East,4,4024,787.06
02-02-2023,Mouse,Accessories,East,4,1560,461.15
08-03-2024,Laptop,Electronics,North,1,126,26.62
08-10-2023,Mouse,Accessories,South,7,4921,827.87
10-10-2023,Headphones,Accessories,West,5,2665,532.76
05-04-2023,Headphones,Accessories,South,4,200,58.42
01-08-2024,Smartwatch,Electronics,East,2,186,32.48
12-10-2024,Monitor,Accessories,South,8,5456,898.06
29-07-2022,Smartwatch,Electronics,West,9,3321,540.67
13-02-2024,Headphones,Accessories,North,7,3766,914.49
07-05-2022,Keyboard,Accessories,West,6,3150,498.63
19-05-2022,Laptop,Electronics,East,2,646,110.13
12-08-2022,Smartphone,Electronics,South,5,2665,369.73
13-10-2023,Smartwatch,Electronics,North,9,1467,384.22
05-07-2024,Tablet,Electronics,North,7,4620,990.79
17-03-2023,Tablet,Electronics,West,8,1184,148.69
01-11-2023,Camera,Electronics,East,1,113,20.07
02-10-2024,Printer,Office,East,8,3336,492.76
09-04-2023,Smartphone,Electronics,South,4,4224,477.33
09-07-2022,Headphones,Accessories,North,3,1098,144.24
10-03-2024,Camera,Electronics,South,8,4400,351.82
08-05-2022,Printer,Office,North,8,5616,723.42
02-03-2024,Printer,Office,North,7,4676,520.38
19-07-2022,Smartwatch,Electronics,North,2,2370,641.23
24-01-2023,Mouse,Accessories,West,7,4487,688.76
01-10-2024,Camera,Electronics,North,6,6384,1754.15
30-03-2023,Keyboard,Accessories,South,8,2960,878.11
24-03-2022,Smartwatch,Electronics,East,1,897,250.78
25-03-2023,Smartphone,Electronics,East,2,1178,120.51
20-01-2023,Smartwatch,Electronics,East,2,1026,64.51
22-05-2022,Printer,Office,South,1,1148,89.04
15-02-2023,Printer,Office,West,7,3185,765.41
03-03-2022,Smartphone,Electronics,East,7,5180,463.35
02-11-2022,Headphones,Accessories,South,5,2025,295.13
24-12-2024,Tablet,Electronics,North,9,1359,187.72
30-03-2023,Camera,Electronics,South,4,1836,462.52
03-12-2022,Tablet,Electronics,West,2,702,112.04
07-12-2024,Smartphone,Electronics,West,8,6576,1337.38
07-03-2024,Smartwatch,Electronics,West,2,1428,398.24
08-01-2023,Camera,Electronics,North,7,6853,1259.03
16-05-2022,Camera,Electronics,West,2,1492,276.56
29-04-2024,Printer,Office,North,6,1938,146.73
08-01-2023,Camera,Electronics,South,5,905,70.91
25-02-2022,Printer,Office,North,3,2571,510.01
08-04-2024,Tablet,Electronics,West,4,1500,127.81
17-03-2023,Smartwatch,Electronics,South,9,8712,1034.27
23-07-2024,Monitor,Accessories,East,4,1308,368.28
06-03-2024,Smartphone,Electronics,South,4,2648,707.32
18-03-2022,Camera,Electronics,South,9,9810,1666.96
03-05-2024,Headphones,Accessories,North,3,3291,274.1
22-09-2022,Smartwatch,Electronics,North,1,758,96.44
29-09-2022,Keyboard,Accessories,East,7,2436,715.14
01-06-2024,Smartwatch,Electronics,North,7,560,163.16
20-10-2022,Smartphone,Electronics,West,8,4240,519.72
05-09-2024,Monitor,Accessories,East,8,5416,403.52
16-07-2023,Smartphone,Electronics,East,8,1728,477.7
15-07-2023,Keyboard,Accessories,West,9,6309,801.15
08-08-2023,Keyboard,Accessories,North,8,3400,758.57
29-04-2022,Laptop,Electronics,East,1,403,72.45
17-12-2022,Keyboard,Accessories,South,4,2108,375.62
30-09-2022,Headphones,Accessories,West,2,1090,296.12
06-11-2022,Keyboard,Accessories,North,7,1274,317.92
11-04-2024,Mouse,Accessories,South,3,1056,70.54
01-06-2023,Mouse,Accessories,North,9,5247,921.09
06-11-2023,Mouse,Accessories,West,7,6006,1595.22
18-01-2024,Monitor,Accessories,West,5,5415,1261.65
24-02-2022,Smartphone,Electronics,West,1,632,81.54
31-01-2024,Printer,Office,West,8,6160,947.96
26-05-2023,Printer,Office,South,1,857,172.91
28-01-2023,Tablet,Electronics,East,1,169,22.99
01-10-2023,Tablet,Electronics,West,7,1463,175.13
18-12-2022,Camera,Electronics,East,8,7528,1283.07
24-12-2022,Smartwatch,Electronics,West,2,1158,227.61
17-06-2022,Monitor,Accessories,West,4,200,20.25
01-01-2023,Smartphone,Electronics,West,2,1514,180.67
07-07-2024,Smartwatch,Electronics,South,7,2632,738.93
31-07-2022,Keyboard,Accessories,North,1,358,77.84
04-06-2023,Camera,Electronics,East,8,2360,653.3
29-08-2023,Keyboard,Accessories,South,5,5275,594.29
06-04-2023,Monitor,Accessories,East,9,1719,251.85
04-02-2023,Smartphone,Electronics,West,6,1956,434.03
27-08-2022,Keyboard,Accessories,West,3,1875,152.07
13-06-2022,Monitor,Accessories,South,4,984,157.72
20-08-2023,Camera,Electronics,South,4,3616,789.63
18-10-2024,Tablet,Electronics,West,5,4560,1180.8
14-09-2024,Smartphone,Electronics,West,8,7496,2019.32
17-08-2022,Camera,Electronics,North,5,5070,889.97
21-04-2022,Smartwatch,Electronics,North,5,4505,1351.28
13-01-2022,Tablet,Electronics,South,2,1916,503.83
28-08-2024,Camera,Electronics,West,7,8113,1103.57
13-08-2022,Laptop,Electronics,North,9,1809,392.44
01-09-2023,Laptop,Electronics,South,3,1227,229.75
20-07-2023,Laptop,Electronics,South,6,2040,124.65
22-12-2022,Tablet,Electronics,West,6,6324,629.2
25-03-2023,Printer,Office,North,3,2724,521.24
14-05-2023,Laptop,Electronics,South,1,1188,110.32
23-01-2024,Keyboard,Accessories,East,8,8776,1561.07
25-03-2023,Laptop,Electronics,South,9,5553,1432.76
27-08-2022,Smartphone,Electronics,South,2,970,262.19
15-07-2022,Keyboard,Accessories,South,5,940,56.7
08-07-2024,Printer,Office,East,1,1175,171.51
07-11-2022,Laptop,Electronics,East,9,4860,1425.54
18-10-2022,Headphones,Accessories,North,1,987,207.69
17-05-2024,Camera,Electronics,East,7,2968,485.13
09-03-2022,Mouse,Accessories,East,3,2172,364.77
01-01-2022,Headphones,Accessories,South,7,3941,628.96
22-06-2022,Headphones,Accessories,North,7,2261,566.36
15-07-2022,Smartwatch,Electronics,West,9,8802,2519.93
15-03-2023,Printer,Office,South,5,3025,172.43
16-01-2022,Printer,Office,North,4,4428,600.55
